County,Market Name,Location,Address Line 1,City,State,Zip,Contact,Phone,Market Link,Operation Hours,Operation Season,FMNP,Operating Months,Latitude,Longitude,EBT/SNAP,Location Points
Nassau,Garden City Farmers' Market,"101 Cty Seat Dr., off Old Country Rd, 3rd parking lot behind Supreme Ct. Bldg.",County Seat Dr and Supreme Court Dr,Garden City,NY,11530,Ethel Terry,6313233653,http://www.longislandgrowersmarket.com,Tuesday  7am-1pm,June 2-November 23,Y,M,40.73609,-73.63505,N,"Garden City, NY 11530
(40.73609, -73.63505)"
Nassau,Hempstead Community Farmers Market,"Village pkg lot #16;  bordered by Washington, Clinton & Front sts.",393 Front St,Hempstead,NY,11550,Clara Gillens-Eromosele,5165442955,http://rooseveltfarmersmarket.com,Thursday  12pm-6pm,July 23-October 29,Y,M,40.70735,-73.619311,Y,"Hempstead, NY 11550
(40.70735, -73.619311)"
Nassau,Kennedy Plaza Farmers' Market,"1 West Chester St., at City Hall, Long Beach",1 West Chester St,Long Beach,NY,11561,Bernadette Martin,6316785227,,"Wed 10am-2pm &, 4pm-7pm, Sat  9am-2pm",May 2-November 25,Y,P/M,40.58941,-73.66594,Y,"Long Beach, NY 11561
(40.58941, -73.66594)"
Nassau,New Cassel Farmers' Market,"First Baptist Church parking lot, 212 Garden St., Westbury, Opening day (7/11) at Hofstra University",212 Garden St,Westbury,NY,11590,Traci Caines,5169979939,https://www.facebook.com/pages/New-Cassel-Farmers-Market/138769932883107,Saturday  11am-3pm,July 11-October 31,Y,M,40.7622,-73.56767,Y,"Westbury, NY 11590
(40.7622, -73.56767)"
Nassau,New Hyde Park Farmers' Market,"Municipal parking lot, near Village Hall, 1441 Jericho Turnpike",1441 Jericho Turnpike,New Hyde Park,NY,11040,Lona Graepel,6319442661,http://www.longislandfarmersmarkets.com,Saturday  8am-1pm,June 6-November 21,Y,M,40.73386,-73.68046,Y,"New Hyde Park, NY 11040
(40.73386, -73.68046)"
Nassau,Port Washington Organic Farmers' Market,"Port Washington Town Dock, 347 Main St.",Main St and Covert St,Port Washington,NY,11050,Patti Wood,5168830887,http://www.grassrootsinfo.org,Saturday  8am-12pm,June 13-October 31,Y,M,40.83153,-73.7019,N,"Port Washington, NY 11050
(40.83153, -73.7019)"
Nassau,Rockville Centre Farmers' Market,Sunrise Hgwy & Longbeach Rd.,Sunrise Hwy and Long Beach Rd,Rockville Centre,NY,11570,Ethel Terry,6313233653,http://www.longislandgrowersmarket.com,Sunday  7am-12pm,May 31-November 22,Y,P/M,40.65712,-73.6321,N,"Rockville Centre, NY 11570
(40.65712, -73.6321)"
Nassau,Roosevelt Community Youth Market,"380 Nassau Rd., Family Health Clinic parking lot",380 Nassau Rd,Roosevelt,NY,11575,Clara Gillens-Eromosele,5165442955,http://www.rooseveltfarmersmarket.com,Sunday  11am-4pm,July 19-October 25,Y,M,40.68185,-73.59092,Y,"Roosevelt, NY 11575
(40.68185, -73.59092)"
Nassau,Roslyn-North Hills Farmers' Market,"Christopher Morley Park, 500 Searing Town Rd.",500 Searingtown Rd,Roslyn Heights,NY,11577,Ethel Terry,6313233653,http://www.longislandgrowersmarket.com,Wednesday  7am-1pm,May 27-November 25,Y,P/M,40.78188,-73.66277,N,"Roslyn Heights, NY 11577
(40.78188, -73.66277)"
Nassau,Seaford Farmers' Market,"Seaford Railroad Station, Parking Lot 3, Sunrise Highway, Across from 7-Eleven",Seaford Railroad Station,Seaford,NY,11783,Ethel Terry,6313233653,http://www.longislandgrowersmarket.com,Saturday  7am-12pm,May 30-November 21,Y,P/M,40.67572,-73.48657,N,"Seaford, NY 11783
(40.67572, -73.48657)"
Nassau,Spinney Hill Farmers' Market,"125 Community Drive,, Northshore LIJ parking lot, Great Neck",125 Community Drive,Great Neck,NY,11021,Bernadette Martin,6316785227,http://www.ligreenmarket.org,Sunday  9am-2pm,July 12-November 1,Y,M,40.78414,-73.70454,Y,"Great Neck, NY 11021
(40.78414, -73.70454)"
Nassau,YALE Farmers' Market,"Yale Child Care Cntr 160 Baldwin Rd., Hempstead",160 Baldwin Road,Hempstead,NY,11550,Dana Youkilis,5163589250,,Wed 3:30pm-6:30pm,June 24-September 23,Y,M,40.69657,-73.61598,Y,"Hempstead, NY 11550
(40.69657, -73.61598)"
New York,125th Street Fresh Connect Farmers' Market,"Adam Clayton Powell Jr. State Bldg Plaza, 163 W 125th St.",163 West 125th Street,New York,NY,10027,Tupacamaru Tiwoni,6463517611,http://125thstreetfarmersmarket.com/?page_id=138,Tuesday  10am-7pm,June 9-November 24,Y,M,40.80912,-73.94724,Y,"New York, NY 10027
(40.80912, -73.94724)"
New York,"82 St., Saint Stephen's Greenmarket","E 82nd St., btwn 1st & York Aves.",408 East 82nd Street,New York,NY,10028,Chelsea Whittaker,2127887476,http://www.grownyc.org/greenmarket,Saturday  9am-2:30pm,Year-round,Y,YR,40.77394,-73.9506,Y,"New York, NY 10028
(40.77394, -73.9506)"
New York,Abingdon Square Greenmarket,W 12th St. & 8th Ave.,8th Ave and W 12 St,New York,NY,10014,Chelsea Whittaker,2127887476,http://www.grownyc.org/greenmarket,Saturday  8am-2pm,Year-round,Y,YR,40.73755,-74.00573,Y,"New York, NY 10014
(40.73755, -74.00573)"
New York,Bowling Green Greenmarket,"Broadway, at Battery Place",1 Broadway,New York,NY,10004,Chelsea Whittaker,2127887476,http://www.grownyc.org/greenmarket,Tue/Thu  8am-5pm,Year-round,Y,YR,40.70453,-74.01327,Y,"New York, NY 10004
(40.70453, -74.01327)"
New York,Broadway French Farmers' Market,"Broadway, btwn 35th & 36th Sts.",1344 Broadway,New York,NY,10018,Johanna Safar,9143181067,http://www.bensidounusa.com,Mon/Wed/Fri  11am-6pm,May 1-November 25,N,P/M,40.751012,-73.987759,N,"New York, NY 10018
(40.751012, -73.987759)"
New York,Chelsea Farmers' Market,Sidewalk on N. side of 23rd St. btwn 8th & 9th Aves.,23rd Street and 9th Avenue,New York,NY,10011,Dagmar Kostkova,9149234837,http://www.downtoearthmarkets.com,Saturday  9am-5pm,June 6-December 26,Y,M/X,40.74651,-74.00137,Y,"New York, NY 10011
(40.74651, -74.00137)"
New York,City Hall Park Greenmarket,"Broadway, btwn Chambers & Warren Sts.",Broadway and Chambers St,New York,NY,10007,Chelsea Whittaker,2127887476,http://www.grownyc.org/greenmarket,Tue/Fri  8am-4pm,March 3-December 22,Y,P/M/X,40.71419,-74.0063,Y,"New York, NY 10007
(40.71419, -74.0063)"
New York,Columbia Greenmarket,"Broadway, btwn W 114th &  W 116th Sts.",Broadway and West 116th St,New York,NY,10027,Chelsea Whittaker,2127887476,http://www.grownyc.org/greenmarket,Sun/Thu  8am-5pm,Year-round,Y,YR,40.80738,-73.96449,Y,"New York, NY 10027
(40.80738, -73.96449)"
New York,Dag Hammarskjold Plaza Greenmarket,"E 47th St., btwn 1st & 2nd Aves",East 47th St and Second Ave,New York,NY,10017,Chelsea Whittaker,2127887476,http://www.grownyc.org/greenmarket,Wednesday  8am-4pm,Year-round,Y,YR,40.75298,-73.96989,Y,"New York, NY 10017
(40.75298, -73.96989)"
New York,East 92 St. Greenmarket,"1st Ave., btwn 92nd & 93rd Sts.",East 92nd St and First Ave,New York,NY,10128,Chelsea Whittaker,2127887476,http://www.grownyc.org/greenmarket,Sunday  9am-4pm,June 28-November 22,Y,M,40.78071,-73.94658,Y,"New York, NY 10128
(40.78071, -73.94658)"
New York,El Barrio Youth Marqueta,116th St. at Park Ave.,116th Street and Park Ave.,New York,NY,10029,Kori Petrovic,2127887476,http://www.grownyc.org,Sat/Sun  12pm-5pm,July 11-November 22,Y,M,40.79925,-73.9431,Y,"New York, NY 10029
(40.79925, -73.9431)"
New York,Fort Washington Greenmarket,"Fort Washington Ave., btwn 168th & 169th Sts.",Fort Washington Ave and West 168th St,New York,NY,10032,Chelsea Whittaker,2127887476,http://www.grownyc.org/greenmarket,Tuesday  8am-4pm,June 2-November 24,Y,M,40.84217,-73.94229,Y,"New York, NY 10032
(40.84217, -73.94229)"
New York,Gouverneur Hospital Youthmarket,"Madison St., btwn Clinton & Jefferson",227 Madison Street,New York,NY,10002,Kori Petrovic,2127887476,http://www.grownnyc.org/youthmarket,Thursday  12pm-5pm,July 9-November 19,Y,M,40.71321,-73.98779,Y,"New York, NY 10002
(40.71321, -73.98779)"
New York,Grass Roots Farmers' Market,"Around Jackie Robinson Park, 145th St., btwn Edgecomb & Bradhurst Aves.",West 145th St and Edgecombe Ave,New York,NY,10030,Sonya Simmons,2129961514,,Sat/Tue  9am-4pm,July 7-November 28,Y,M,40.82365,-73.94385,Y,"New York, NY 10030
(40.82365, -73.94385)"
New York,Hamilton Heights Green Youth Market,"Johnny Hartman Plaza, Amsterdam Ave btwn 143rd & 144th sts.",143rd Street and Amsterdam Ave,Manhattan,NY,10031,Nando Rodriguez,2122837044,http://brotherhood-sistersol.org/programs/environmental-program,Wednesday  11am-6pm,July 1-November 25,Y,M,40.82396,-73.94855,Y,"Manhattan, NY 10031
(40.82396, -73.94855)"
New York,Harvest Home East Harlem Farmers' Market,E 104th St. & Third Ave.,East 104th St and Third Ave,New York,NY,10029,Maritza Owens,2128283361,http://www.harvesthomefm.org,Thursday  8am-4pm,July 9-November 25,Y,M,40.79024,-73.94564,Y,"New York, NY 10029
(40.79024, -73.94564)"
New York,Harvest Home Harlem Hospital Farmers' Market,"506 Lenox Ave., btwn W 135th & W 137th Sts.",137th Street and Lennox Avenue,New York,NY,10037,Maritza Owens,2128283361,http://www.harvesthomefm.org,Friday  8am-7pm,Year-round,Y,YR,40.81539,-73.93985,Y,"New York, NY 10037
(40.81539, -73.93985)"
New York,Harvest Home Lenox Ave. Farmers' Market,"Lenox Ave , btwn W 117th & W 118th Sts.",150 Lenox Avenue,New York,NY,10027,Maritza Owens,2128283361,http://www.harvesthomefm.org,Saturday  8am-7pm,June 13-November 21,Y,M,40.80295,-73.9489,Y,"New York, NY 10027
(40.80295, -73.9489)"
New York,Harvest Home Metropolitan Farmers' Market,99th St. & 3rd Ave.,East 99th St and Third Ave,New York,NY,10029,Maritza Owens,2128283361,http://www.harvesthomefm.org,Friday  8am-4pm,July 10-November 20,Y,M,40.78713,-73.94792,Y,"New York, NY 10029
(40.78713, -73.94792)"
New York,Harvest Home West Harlem Farmers' Market,137th St. & Broadway,137th St and Broadway,New York,NY,10031,Maritza Owens,2128283361,http://www.harvesthomefm.org,Tuesday  8am-4pm,July 7-November 24,Y,M,40.82136,-73.95404,Y,"New York, NY 10031
(40.82136, -73.95404)"
New York,Inwood Park Greenmarket,"Isham St., btwn Seaman Ave. & Cooper St.",Isham St and Seaman St,New York,NY,10034,Chelsea Whittaker,2127887476,http://www.grownyc.org/greenmarket,Saturday  8am-3pm,Year-round,Y,YR,40.86988,-73.9209,Y,"New York, NY 10034
(40.86988, -73.9209)"
New York,Lower East Side Youthmarket,Grand St. btwn Pitt & Willett Sts.,Grand St and Pitt St,New York,NY,10002,Kori Petrovic,2127887476,http://www.grownyc.org/youthmarket,Thursday  11am-6pm,July 9-November 19,Y,M,40.71523,-73.9843,Y,"New York, NY 10002
(40.71523, -73.9843)"
New York,Marcus Garvey Park HERBan Farmers' Market,"Marcus Garvey Park , 124th St. & 5th Ave.",124th St and 5th Ave,New York,NY,10027,Tupacamaru Tiwoni,6463517611,http://www.herbanfarmersmarket.org,Saturday  9am-5pm,June 27-November 14,Y,M,40.80501,-73.94486,Y,"New York, NY 10027
(40.80501, -73.94486)"
New York,Morningside Park Farmers' Market,W 110th St. & Manhattan Ave.,West 110th St and Manhattan Ave,New York,NY,10025,Dagmar Kostkova,9149234837,http://www.downtoearthmarkets.com,Saturday  9am-5pm,May 23-December 26,Y,P/M/X,40.80116,-73.95965,Y,"New York, NY 10025
(40.80116, -73.95965)"
New York,Mount Sinai Hospital Greenmarket,Madison Ave. at E 99th St.,East 99th St and Madison Ave,New York,NY,10029,Chelsea Whittaker,2127887476,http://www.grownyc.org/greenmarket,Wednesday  8am-5pm,June 24-November 25,Y,M,40.78918,-73.95276,Y,"New York, NY 10029
(40.78918, -73.95276)"
New York,Project EATS Frederick Douglass Houses Farmstand,"Frederick Douglass Houses, W 100th Street, btwn Columbus & Amsterdam Aves.",830 Amsterdam Ave,New York,NY,10025,Charlie Wirene,2126121528,http://www.projecteats.org,Saturday  10am-4pm,June 13-November 14,Y,M,40.79703,-73.96822,Y,"New York, NY 10025
(40.79703, -73.96822)"
New York,Rachel Mae's Farmers' Market,"Seward Pk (Fountain Area), Essex St., btwn Hester & Canal Sts.",Seward Park,New York,NY,10002,Rachel McGrath,5162413620,,Saturday  9am-5pm,May 2-December 19,Y,P/M/X,40.71491,-73.98925,N,"New York, NY 10002
(40.71491, -73.98925)"
New York,Rockefeller Center Greenmarket,"Rockefeller Plaza, at 50th St.",Rockefeller Plaza and West 50th St,New York,NY,10112,Chelsea Whittaker,2127887476,http://www.grownyc.org/greenmarket,Wed/Thu/Fri  8am-5pm,July 22-August 28,Y,M,40.75907,-73.97846,N,"New York, NY 10112
(40.75907, -73.97846)"
New York,Saint Mark's Church Greenmarket,"E 10th St., at 2nd Ave.",East 10th St and Second Ave,New York,NY,10003,Chelsea Whittaker,2127887476,http://www.grownyc.org/greenmarket,Tuesday  8am-6pm,June 2-November 24,Y,M,40.72975,-73.98682,Y,"New York, NY 10003
(40.72975, -73.98682)"
New York,SoHA Square 1 Farmers' Market,"Renaissance Health Care Network Diagnostic &, Treatment Center, 264 W 118th Street",264 West 118th Street,Manhattan,NY,10026,Tiffany Simone,6312137642,http://www.sohasquare.com,Thu/Fri  8am-5pm,June 11-December 24,Y,P/M/X,40.80511,-73.95487,Y,"Manhattan, NY 10026
(40.80511, -73.95487)"
New York,SoHA Square 2 Farmers' Market,"A. Philip Randolph Square Park, 7 Av, St Nicholas Av, W 117 St",7th Avenue and 117th Street,New York,NY,10026,Tiffany Simone,6312137642,http://www.sohasquare.com,Sat/Sun  8am-5pm,May 1-December 24,Y,P/M/X,40.80394,-73.95209,Y,"New York, NY 10026
(40.80394, -73.95209)"
New York,Staten Island Ferry Whitehall Greenmarket,"4 South St., inside Ferry Terminal Bldg.",4 South St,New York,NY,10005,Chelsea Whittaker,2127887476,http://www.grownyc.org/greenmarket,Tue/Fri  8am-7pm,Year-round,Y,YR,40.70155,-74.01213,Y,"New York, NY 10005
(40.70155, -74.01213)"
New York,Stuyvesant Town Greenmarket,"14th St. Loop & Ave A, South end of oval",1 Stuyvesant Oval,New York,NY,10009,Chelsea Whittaker,2127887476,http://www.grownyc.org/greenmarket,Sunday  9:30am-4pm,May 17-November 22,Y,P/M,40.73146,-73.97875,Y,"New York, NY 10009
(40.73146, -73.97875)"
New York,Tompkins Square Greenmarket,"Tompkins Square Park, E 7 St. at Ave A",Avenue A and East 7th St,New York,NY,10009,Chelsea Whittaker,2127887476,http://www.grownyc.org/greenmarket,Sunday  9am-6pm,Year-round,Y,YR,40.72602,-73.98353,Y,"New York, NY 10009
(40.72602, -73.98353)"
New York,Tribeca Greenmarket,"Greenwich St., btwn Chambers & Duane Sts.",Greenwich St and Chambers St,New York,NY,10007,Chelsea Whittaker,2127887476,http://www.grownyc.org/greenmarket,Wed/Sat  8am-3pm,Year-round,Y,YR,40.7163,-74.01097,Y,"New York, NY 10007
(40.7163, -74.01097)"
New York,Tucker Square Greenmarket,Columbus Ave btwn W 66th & W 65th Sts.,Columbus and West 66th St,New York,NY,10023,Chelsea Whittaker,2127887476,http://www.grownyc.org/greenmarket,Thu/Sat  8am-5pm,Year-round,Y,YR,40.77361,-73.98158,Y,"New York, NY 10023
(40.77361, -73.98158)"
New York,Union Square Greenmarket,"E 17 St & Broadway, West & North side of Union Sq. Pk",Broadway and East 17th St,New York,NY,10003,Chelsea Whittaker,2127887476,http://www.grownyc.org/greenmarket,M/W/F/Sat  8am-6pm,Year-round,Y,YR,40.73712,-73.99029,Y,"New York, NY 10003
(40.73712, -73.99029)"
New York,Water Street at Coenties Greenmarket,Water Street at Coenties Slip,Water Street and Coenties Slip,New York,NY,10004,Chelsea Whittaker,2127887476,http://www.grownyc.org/greenmarket,Thursday  8am-6pm,July 2-November 19,Y,M,40.70328,-74.01024,Y,"New York, NY 10004
(40.70328, -74.01024)"
New York,West 175th St. Greenmarket,"W 175th St., btwn Wadsworth & St. Nicholas Ave",West 175th St and Broadway,New York,NY,10033,Chelsea Whittaker,2127887476,http://www.grownyc.org/greenmarket,Thursday  8am-5pm,June 25-November 19,Y,M,40.84622,-73.93847,Y,"New York, NY 10033
(40.84622, -73.93847)"
New York,West 57th St. Greenmarket,"Ninth Ave., btwn 56th & 57th Sts.",West 57th St and Ninth Ave,New York,NY,10019,Chelsea Whittaker,2127887476,http://www.grownyc.org/greenmarket,Sat/Wed  8am-5pm,May 6-December 23,Y,P/M/X,40.76792,-73.98572,Y,"New York, NY 10019
(40.76792, -73.98572)"
New York,West 79th St. Greenmarket,"Columbus Ave., btwn W 78th &  W 81st Sts.",West 79th St and Columbus Ave,New York,NY,10024,Chelsea Whittaker,2127887476,http://www.grownyc.org/greenmarket,Sunday  9am-5pm,Year-round,Y,YR,40.78195,-73.97548,Y,"New York, NY 10024
(40.78195, -73.97548)"
New York,West 97th Street Greenmarket,"97th St., Amsterdam & Columbus Aves.",West 97th St and Columbus Ave,New York,NY,10025,Chelsea Whittaker,2127887476,http://www.grownyc.org/greenmarket,Friday  8am-2pm,Year-round,Y,YR,40.79356,-73.96701,Y,"New York, NY 10025
(40.79356, -73.96701)"
Niagara,Lockport Community Farmer's Market,57 Canal Street,57 Canal Street,Lockport,NY,14094,Heather Peck,7164340212,http://www.lockportcommunitymarket.com,Saturday  9am-2pm,July 4-October 3,Y,M,43.17073,-78.69438,Y,"Lockport, NY 14094
(43.17073, -78.69438)"
Niagara,Lockport Farmers' Market,"South lot on Walnut St., West of Pine St.",Walnut St and Pine St,Lockport,NY,14094,Richelle Pasceri,7164396674,,Daily  9am-9pm; FMNP available M/T/Sat,May 15-November 30,Y,P/M,43.16882,-78.69197,N,"Lockport, NY 14094
(43.16882, -78.69197)"
Niagara,Middleport Community Farmers' Market,"7 Eleven parking lot, 81 Rochester Rd.","Wilson Farms, Rte. 31",Middleport,NY,14105,Lynn & Stacey McAvoy,7165149645,,Wednesday  2pm-6pm,June 10-October 28,Y,M,43.20569,-78.49963,Y,"Middleport, NY 14105
(43.20569, -78.49963)"
Niagara,Niagara Falls City Market,"Pine Ave., Market Square, btwn 18th & 19th Sts.",Pine Ave and 18th St,Niagara Falls,NY,14301,Victor Muto,7167540798,http://www.local-farmers-markets.com/market/3569/niagara-falls/niagara-falls-city-market,Mon/Wed/Fri  9am-5pm,Year-round,Y,YR,43.09511,-79.04017,N,"Niagara Falls, NY 14301
(43.09511, -79.04017)"
Niagara,North Tonawanda City Farmers' Market,Robinson Rd. & Payne Ave.,Robinson St and Bryant Street,North Tonawanda,NY,14120,John Long,7168306025,,Tue/Thu/Sat  7am-1pm,Year-round,Y,YR,43.03386,-78.86971,Y,"North Tonawanda, NY 14120
(43.03386, -78.86971)"
Niagara,Prudom Farms Farmstand,2575 Carmen Rd.,2575 Carmen Road,Middleport,NY,14105,Stacey McAvoy,7165149645,http://www.prudomfarms.com,Daily  10am-8pm,Year-round,Y,YR,43.28346,-78.48709,Y,"Middleport, NY 14105
(43.28346, -78.48709)"
Niagara,Schwab Farm Market,"9035 Rochester Rd, Gasport",9035 Rochester Rd,Gasport,NY,14067,Sharon Brent,7165600853,http://www.schwabsfarm.com,"Sunday 9am-5pm, Mon-Fri 8am-7pm, Saturday 8am-6pm",Year Round,Y,YR,43.20425,-78.52308,Y,"Gasport, NY 14067
(43.20425, -78.52308)"
Oneida,Berkshire Rome Vendors Market,"101 W. Dominick St., Berkshire Bank parking lot",101 West Dominick Street,Rome,NY,13440,Judith Wagner,3153395182,https://www.facebook.com/pages/Berkshire-Rome-Vendors-Market/903457103006178,Friday  9am-6pm,May 1-November 13,Y,P/M,43.21208,-75.46034,Y,"Rome, NY 13440
(43.21208, -75.46034)"
Oneida,Boonville Farmers' Market,222 Schuyler St.,222 Schuyler St,Boonville,NY,13309,Kelly Ulrich,3153359851,,Thursday  12pm-6pm,June 18-October 15,Y,M,43.48178,-75.34404,N,"Boonville, NY 13309
(43.48178, -75.34404)"
Oneida,City of Sherrill Farmers' Market,"377 Sherrill Rd., Next to the Gazebo",377 Sherrill Rd.,Sherrill,NY,13641,Sara Getman,3153636525,http://www.sherrillny.org,Tuesday  3pm-7pm,June 2-October 6,Y,M,43.07179,-75.59931,N,"Sherrill, NY 13641
(43.07179, -75.59931)"
Oneida,Clinton Farmers' Market,"Village Green, West Park Row",Village Green,Clinton,NY,13323,Ferris Betrus Jr.,3158531735,http://www.clintonnychamber.org,Thursday  10am-4pm,June 4-October 8,Y,M,43.04823,-75.37883,N,"Clinton, NY 13323
(43.04823, -75.37883)"
Oneida,Oneida County Public Market,"REA Wing,  Union Station,  321 Main St. Downtown Utica",321 Main Street,Utica,NY,13501,Elizabeth Irons,3157983639,http://www.oneidacountymarket.com,Saturday  9am-1pm,May 16-October 31,Y,P/M,43.10393,-75.2239,Y,"Utica, NY 13501
(43.10393, -75.2239)"
Oneida,Oneida County WINTER Public Market,"Main Lobby Union Station, 312 Main Street, Downtown Utica",321 Main Street,Utica,NY,13501,Elizabeth Irons,3157983639,http://www.oneidacountymarket.com,"Alt. Saturdays  , 9am-1pm",November 7-April 9,Y,X/W/P,43.10393,-75.2239,Y,"Utica, NY 13501
(43.10393, -75.2239)"
Oneida,Rome Farmers' Market,"1106 N James St., Franklyn's Field (City Park)",1106 North James Street,Rome,NY,13440,Lori Frieden,3152717090,http://www.positivelyrome.com,Wednesday  2pm-7pm,June 17-October 28,Y,M,43.22396,-75.44779,N,"Rome, NY 13440
(43.22396, -75.44779)"
Oneida,Trenton Farmers' Market,"Village Green, Holland Patent",Main St and Church St,Holland Patent,NY,13354,Nick Keblish,3158654423,http://www.trentonmarket.com,Saturday  9am-1pm,June 13-October 10,Y,M,43.24131,-75.25753,Y,"Holland Patent, NY 13354
(43.24131, -75.25753)"
Oneida,Utica Farmers' Market,"Chancellor Park, Bleeker/Elizabeth St.",Bleeker St and 1st St,Utica,NY,13501,Thalia Hunter,3157920114,,Wednesday  8am-5pm,June-October,Y,M,43.10043,-75.22483,Y,"Utica, NY 13501
(43.10043, -75.22483)"
Oneida,Wagner Farms,"5841 Old Oneida Rd., Rome",5841 Old Oneida Rd,Rome,NY,13440,Ronald Wagner,3153395182,https://www.facebook.com/pages/Wagner-Farms/320403351460689?rf=100489860011908,Daily (except Fri)  9am-6pm,Mid May-December 24,Y,M/X,43.1805,-75.50086,Y,"Rome, NY 13440
(43.1805, -75.50086)"
Oneida,Westmoreland Farmers' Market,"Seymour's Diner, 4825 State Route 233",4834 State Route 233,Westmoreland,NY,13490,Denise & Bernie Szarek,3158535901,,Sunday  9am-1pm,June 7-October 4,Y,M,43.16264,-75.41751,N,"Westmoreland, NY 13490
(43.16264, -75.41751)"
Oneida,Westmoreland WINTER Farmers' Market,"Westmoreland Fire Dept., 100 Station Rd.",100 Station Rd,Westmoreland,NY,13490,Denise & Bernie Szarek,3158535901,,Saturday  9am-12pm,November 7-April 2,N,X/W/P,43.11608,-75.40039,N,"Westmoreland, NY 13490
(43.11608, -75.40039)"
Oneida,Whitesboro Farmers' Market,"Whitesboro Village Green, Main & Clinton Streets",Main St and Clinton St,Whitesboro,NY,13492,Beth Park,3157361613,http://www.whitesborofarmersmarket.com,Monday  3pm-7pm,June 2-October 12,N,M,43.121773,-75.291136,N,"Whitesboro, NY 13492
(43.121773, -75.291136)"
Onondaga,Brownson Family Farm,"8149 Bridgeport Kirkville Rd., Kirkville",8149 Kirkville Bridgeport Rd,Kirkville,NY,13082,James A Brownson,3156562025,http://www.brownsonfamilyfarm.com,Daily  10am-7pm,April 1-January 1,Y,P/M/X,43.12132,-75.95507,Y,"Kirkville, NY 13082
(43.12132, -75.95507)"
Onondaga,Central NY Regional Market Authority,"2100 Park St., Syracuse",2100 Park Street,Syracuse,NY,13208,Eugene Elemos,3154228647,http://www.cnyrma.com,"Sat/Sun 7a-2p Year-round, Thu  7am-2pm  May-Nov",Year-round,Y,YR,43.07269,-76.16835,Y,"Syracuse, NY 13208
(43.07269, -76.16835)"
Onondaga,Cicero Farmers' Market,"Northern Onondaga Public Library-Cicero, 8686 Knowledge Lane",8686 Knowledge Lane,Cicero,NY,13039,Adrienne Canino,3156992534,http://www.nopl.org/,Tuesday  3pm-7pm,May 26-September 8,Y,P/M,43.19061,-76.12718,N,"Cicero, NY 13039
(43.19061, -76.12718)"
Onondaga,Downtown Syracuse Farmers' Market,100 Clinton Square,Clinton St and Water St,Syracuse,NY,13202,Charles McFadden,3154228284,,Tuesday  7am-3pm,June 9-October 13,Y,M,43.05054,-76.15354,Y,"Syracuse, NY 13202
(43.05054, -76.15354)"
Onondaga,Fayetteville Farmers' Market,Fayetteville Town Center,Genesee Turnpike and South Manlius Street,Fayetteville,NY,13066,Stephanie Lipsey,3157509124,http://www.fayettevillefarmersmarketcny.com,Thursday 12pm-6pm,June 4-October 15,Y,M,43.02999,-76.00452,N,"Fayetteville, NY 13066
(43.02999, -76.00452)"
Onondaga,Liverpool Bayberry Plaza Farmers' Market,"Kinney lot, 7608 Oswego Rd.",Blackberry Rd and Oswego Rd,Liverpool,NY,13090,Kathy Parrotta,3156521463,,Wednesday  8am-3pm,May 6-October 28,Y,P/M,43.14036,-76.22751,N,"Liverpool, NY 13090
(43.14036, -76.22751)"
Onondaga,Skaneateles Farmers' Market,"1 East Austin St., Austin Park Pavilion",Austin St and Jordan St,Skaneateles,NY,13152,Sue Murphy,3157279320,http://www.townofskaneateles.com,"Thursday  3:30-6:30, Saturday  10am-1pm",May 14-October 10,Y,P/M,42.95089,-76.4309,N,"Skaneateles, NY 13152
(42.95089, -76.4309)"
Onondaga,Syracuse Eastside Neighborhood Market,"Westcott Community Ctr, 826 Euclid Ave",826 Euclid Ave,Syracuse,NY,13210,Jennifer Walton,3154788634,http://www.wescottcc.org/farmers-market,Wednesday  2pm-6pm,June 17-October 28,Y,M,43.03662,-76.1192,Y,"Syracuse, NY 13210
(43.03662, -76.1192)"
Ontario,Canandaigua Farmers' Market,167 Mill St.,Beeman St and Mill St,Canandaigua,NY,14424,Phillip Munson,5853297666,http://www.canandaiguafarmersmarket.com,Sat  8:30am-12:30pm,June 6-October 31,Y,M,42.88534,-77.27837,N,"Canandaigua, NY 14424
(42.88534, -77.27837)"
Ontario,Canandaigua VA Farmers' Market,"VA Medical Center, Parking lot 1A, 400 Fort Hill Rd.",400 Fort Hill Ave,Canandaigua,NY,14424,Debbie Brahm,5853937803,,Tuesday  1:30pm-5pm,June 16-October 13,N,M,42.90096,-77.27033,N,"Canandaigua, NY 14424
(42.90096, -77.27033)"
Ontario,Clifton Springs Farmers' Market,Kendal St. & Railroad Ave.,17-31 Railroad Ave,Clifton Springs,NY,14432,Natalie Baris,3157303981,,Friday  3pm-6pm,June 5-September 25,N,M,42.963153,-77.139598,Y,"Clifton Springs, NY 14432
(42.963153, -77.139598)"
Ontario,Foodlink Mobile Market-Thompson Health,"350 Parrish St., Canandaigua",350 Parrish Street,Canandaigua,NY,14424,Mitch Gruber,5853283380,http://www.foodlinkny.org,Friday  11:15am-12pm,July 10-November 27,Y,M,42.87616,-77.28907,Y,"Canandaigua, NY 14424
(42.87616, -77.28907)"
